Sample,S1,S2,S3,S4,S5,S6,S7,S8,S9,E12,Material
2021_Sep_01_SR-3501_SN19387Q4__00395.sed,8.148490531458929,8.677261415380727,8.389220894305414,8.612676617728535,9.32635178383929,9.024321322925744,8.042206199385335,7.493267722362085,6.551327095326733,127.44860044545797,5.0
aug_mixup_2.0_933587,8.064111381732742,8.589822996627156,8.304159922975868,8.535430151375584,9.244932059284888,8.932028184287056,7.9496224686511185,7.400006069172719,6.474811278444633,126.43638859734948,2.0
aug_1.0_6912e250,7.637361981488527,8.239812037352628,8.00826505183659,8.257565261738876,9.076820699755327,8.555651834330043,7.472444283617042,6.955513840195297,6.004303719253909,123.29786687747415,1.0
2227,8.579825988267427,9.116356530573352,8.788136489523906,9.022817679566785,9.772462125320011,9.464593558394837,8.49077066821376,7.915503228584763,6.944717275037523,132.73991060543938,9.0
2021_Sep_01_SR-3501_SN19387Q4__00788.sed,8.381724341404558,8.939272570649955,8.653053308328085,8.895091155734354,9.649251437385068,9.309326968225502,8.280021408598346,7.706656020253102,6.731353876911455,131.8422088050224,6.0
2021_Aug_31_SR-3501_SN19387Q4__00474.sed,8.298140308041473,8.827756932326986,8.525023900130487,8.75924465504056,9.493709867062782,9.1843543400221,8.184463975460032,7.639608806681766,6.7019010606036336,129.19247935586196,3.0
2021_Aug_30_SR-3501_SN19387Q4__00228.sed,8.152672051264517,8.729355397326872,8.450455702877635,8.709468164295618,9.504622556605025,9.097442178684616,8.026399692759682,7.481705802028824,6.4886182085760415,129.29174654588925,1.0
3625,7.841135719607383,8.403426558108134,8.118811428854702,8.315379386420574,9.050066774956733,8.676107239748028,7.679898846466225,7.154479796592085,6.275610184668656,123.8309817366604,8.0
2021_Aug_31_SR-3501_SN19387Q4__00143.sed,6.495750723142061,6.939320817146413,6.661731186160132,6.765564952273831,7.413620031710156,7.0498206775362195,6.213337938375757,5.805400295858695,5.10323718024428,100.90815737807586,2.0
aug_3.0_6774781a,8.398081382867812,8.966971441823485,8.669251358280814,8.89932912747473,9.668213152294461,9.31063978540384,8.276901771540883,7.726011838994424,6.771011857605101,131.47792194623634,3.0
2021_Sep_01_SR-3501_SN19387Q4__00734.sed,8.261751355076958,8.798911048241804,8.522645656452175,8.763702539879485,9.486524012143146,9.172238238908616,8.167705861403576,7.584115108256239,6.6174850221206665,130.13562219003785,6.0
2021_Sep_01_SR-3501_SN19387Q4__00690.sed,8.427523446103047,9.003645397242604,8.70997366579425,8.955515275780673,9.732363888877313,9.371386707972778,8.31647438582158,7.770079410732447,6.789220404431269,132.33769461017965,5.0
aug_5.0_a9eb2f9f,8.149463258344523,8.677637251291298,8.392186370582706,8.613897826249664,9.327286031648782,9.025399200071078,8.043268101486959,7.4942667567488686,6.552922045255652,127.46586600697935,5.0
1290,8.623713109277416,9.183731179681903,8.867747161211106,9.111611932627346,9.879068438277603,9.558614442243442,8.518566915119601,7.955214767724032,6.983364150152066,134.25118033857868,9.0
3990,7.246105305477913,7.696071763781029,7.389096927341747,7.515283480809126,8.178143574248317,7.818859176495165,7.062886377163723,6.5099722766353,5.6817030786137375,112.30263629039659,8.0
775,6.823811262146071,6.882460480364914,6.315037102194601,6.274594245409803,6.696935539567207,6.727611364872814,6.970021274971154,6.259258559934918,5.503138470983672,91.18071641142352,8.0
2021_Aug_31_SR-3501_SN19387Q4__00009.sed,6.2106937443919605,6.623004312565509,6.367966461734937,6.519023151159942,7.083691953140855,6.829376795364142,6.042228362437696,5.621788687499462,4.919344121415803,96.06145085763326,2.0
2021_Aug_31_SR-3501_SN19387Q4__00110.sed,8.050983256349515,8.643382254347832,8.356535419051333,8.623494137644684,9.449196907795777,9.036299918189481,7.928009721035469,7.374465318803058,6.351939002483171,127.93915945805976,2.0
3876,8.422898597725958,8.963369777275423,8.635631973436261,8.84936367994851,9.60918571955715,9.265314495421428,8.31162477489907,7.723973387855147,6.770005512088463,130.68751336744603,2.0
5359,6.944931894779831,7.404628989205722,7.171398354336067,7.355074630732121,7.968201618644736,7.711354563495719,6.8651226280935225,6.384584931743488,5.58371463644935,109.1079024313834,7.0
2310,8.511052288537405,9.067463690337664,8.762809109900598,9.004494745807241,9.762004475142815,9.436528753609139,8.405311850718522,7.837146523877126,6.8688619275142715,133.00032345347296,7.0
2021_Aug_31_SR-3501_SN19387Q4__00580.sed,8.315994657046566,8.852819700802051,8.550807938555257,8.788704856608115,9.52280192180038,9.217974522864603,8.216654093247502,7.670026598019657,6.728758501818318,129.50003287023674,3.0
1183,7.208459571014818,7.6880440308669495,7.4484942959624085,7.643752741850493,8.272249191139137,8.003839848071227,7.1226936296461165,6.6175124401515895,5.784768233229203,113.47873252545585,7.0
185,5.847493065785153,6.18158896703695,5.834847590258124,5.934950930138232,6.446659420887837,6.322653133790386,5.7807584588571945,5.579967748259557,5.024651051566163,83.74140252884297,5.0
2021_Aug_31_SR-3501_SN19387Q4__00759.sed,8.345828186823338,8.916176268418969,8.620976672833754,8.848746338464966,9.616928384645298,9.252034032199788,8.220547501513403,7.67226983663003,6.721521559415523,130.8136366112608,3.0
4140,8.469034973967279,8.9965864466357,8.667136168944936,8.894212221864764,9.639819090717165,9.321154327202219,8.365435389023537,7.775648184971101,6.81313117973344,131.25581306541332,7.0
996,6.3113219553229545,6.780195411871697,6.550046655093343,6.727062429230568,7.294810060540499,7.036775994953489,6.201484685036691,5.7738399211633356,5.096691243951488,100.48115679594699,8.0
5338,7.718126647298105,8.228388096099398,7.945500940448428,8.157718262228734,8.847697770681272,8.525441600279475,7.562251896198102,7.047202180062314,6.185246536483819,121.21903621180564,8.0
2021_Aug_31_SR-3501_SN19387Q4__00283.sed,6.991382573076081,7.5756844057650365,7.315967309029222,7.421408396030991,8.162510359218679,7.678084750831879,6.738829188091641,6.293327154250328,5.516650908780649,111.04240308765122,2.0
1850,8.664204519607344,9.220976280965969,8.904394609998784,9.151468806710549,9.918347428173412,9.603566374446142,8.562655668898573,7.99641374504583,7.018615714353983,134.77448420862873,9.0
aug_3.0_a662bad7,8.446390868764716,9.01557844093617,8.717932429687801,8.970099611062407,9.751437109877461,9.389964870357241,8.332954701456567,7.7764511732199235,6.799842395316042,132.4691597808648,3.0
2021_Aug_31_SR-3501_SN19387Q4__00328.sed,7.765989480161941,8.381653393689401,8.138955531693883,8.386543178982693,9.216885161063406,8.709759888866834,7.605104993584015,7.0850711617765825,6.137096672822886,124.52300211034192,2.0
2021_Aug_30_SR-3501_SN19387Q4__00128.sed,5.913923736633622,6.361128307887281,6.172278401107787,6.3374907152474576,6.856371847255361,6.539578054787375,5.7569304782133255,5.26121779014583,4.525610782281484,96.83152869541233,1.0
2563,6.656706080458678,7.139727930381683,6.890833046157258,7.071545724992341,7.66606921710229,7.394152310936019,6.542649714241137,6.120563447801745,5.387220050291122,104.75721667776406,8.0
2312,8.50779957132874,9.063801084351352,8.760086657587212,9.001268624046228,9.75798856992723,9.433652942050688,8.402123761043772,7.833672580042937,6.865907992008416,132.96293020029293,7.0
4141,8.481904734599015,9.00732825499042,8.675809060768445,8.90176417146409,9.647549696681741,9.329641105954511,8.379433883783427,7.78713085205888,6.823840472506571,131.3347785210814,7.0
aug_mixup_4.0_359229,8.677264051730583,9.237936486222655,8.91970912008697,9.166689674568381,9.937227771252148,9.618748103881355,8.575564920417511,8.011267394894054,7.0331728385146475,134.9739561815591,4.0
1391,8.131375132472817,8.57717112695658,8.183192934845684,8.344369730049282,9.007220465452477,8.759376441999821,8.086421498017568,7.459932541008336,6.530580341707107,122.80834099766048,7.0
2021_Aug_31_SR-3501_SN19387Q4__00362.sed,8.68974091066542,9.246130760739714,8.92627318112504,9.175519249726399,9.945231052776828,9.632504255882546,8.589964072652071,8.02551948493227,7.047145157579013,135.0417933736641,0.0
2021_Sep_01_SR-3501_SN19387Q4__00345.sed,8.671542139724044,9.23427932442354,8.91798122134565,9.167897167526394,9.940016802626115,9.61651801122026,8.568481544588808,8.005917342329656,7.027727469340396,134.99277618920382,4.0
2021_Aug_31_SR-3501_SN19387Q4__00709.sed,8.295871775589122,8.824952490770112,8.52200182202898,8.756339666872032,9.4901643603543,9.18222401659154,8.183523358853062,7.639623095538917,6.702824863873675,129.1139926102992,3.0
3711,8.223879051403294,8.760663812740997,8.471459998652605,8.705707855968633,9.430353903188255,9.113654510363684,8.112744180765388,7.551223740070823,6.607227853341511,128.92615091650669,7.0
2306,8.478894933194265,9.027242938000612,8.723156626557596,8.964059677666883,9.71492529967972,9.395085193152523,8.370405034239159,7.805551586922722,6.8417868722793465,132.38663884498158,7.0
2021_Sep_01_SR-3501_SN19387Q4__00498.sed,7.981148870438567,8.471147246720188,8.17026413924124,8.378959590162541,9.083494650025717,8.818396726059849,7.885009986433343,7.330333725580379,6.41050120320933,124.20855055057069,5.0
aug_0.0_85472f5a,8.70556780136571,9.266045940117639,8.945985876152399,9.196098025634665,9.967398559228508,9.651933439013355,8.605481601080868,8.039253477104628,7.058092707226741,135.36248451976783,0.0
3494,8.487938930786324,9.035568910926527,8.728760878546566,8.971135686939377,9.721271662610771,9.404721448866958,8.380702254813896,7.816949506547455,6.853118640071676,132.42889817120613,7.0
1350,7.541933841775437,8.058044849886198,7.74978497459778,7.879287480355757,8.6038773958384,8.184047736027129,7.374153673343538,6.792443576405211,5.933478597917226,117.66232995077668,8.0
4184,6.6198124821714295,7.098815168443231,6.850396461234791,7.034374607594865,7.625283709267629,7.353059355889787,6.5031713419074615,6.0810295849652345,5.354476647982163,104.28661244433374,8.0
2021_Aug_31_SR-3501_SN19387Q4__00001.sed,6.093163995031665,6.5392567292099315,6.293333061302211,6.45286202208513,7.00239523090568,6.771397337594783,5.995726162294123,5.577496569090133,4.881644673623758,94.54265898713462,2.0
1303,6.959083338645281,7.438807537439661,7.182351438226631,7.368735296249383,7.98618663813491,7.724990759635483,6.865100805625489,6.3978996367072805,5.610646558993853,109.0598845257752,2.0
2021_Aug_31_SR-3501_SN19387Q4__00259.sed,6.376234020171602,6.80667227237753,6.5329631475915715,6.628945411298797,7.270335214311494,6.908570983529032,6.085141214532108,5.687993770972784,5.005904220127009,98.96320199918102,2.0
2021_Sep_01_SR-3501_SN19387Q4__00679.sed,8.37070798596538,8.950391324158623,8.662195078795516,8.898965666697425,9.674344897831531,9.305304253831402,8.255824935268336,7.7136372269347335,6.740875230861827,131.62241626247595,5.0
2243,8.673611165445973,9.231197044500092,8.910461873599422,9.157087222016246,9.92460266353126,9.607210026814561,8.572589708018299,8.00436390779874,7.026078063412817,134.82380186522892,9.0
4875,6.4128283028583954,6.515777084839795,6.033260666006473,5.948126322851453,6.381842172122969,6.392757586300787,6.566234822237422,5.864521362878479,5.074031619344342,86.8541840656354,8.0
2021_Aug_31_SR-3501_SN19387Q4__00059.sed,6.7654819165174205,7.397566309712812,7.175834376516603,7.287729158000545,8.0590870259602,7.491048746309334,6.513336950495577,6.0492616096859555,5.251223517589222,109.40271547298622,2.0
2021_Aug_31_SR-3501_SN19387Q4__00315.sed,7.470585710466128,8.104822781559278,7.885864048110686,8.087634130666332,8.91526698242487,8.351285882850295,7.276825273487849,6.782120541966191,5.891995541736273,120.44353501788709,2.0
2021_Sep_01_SR-3501_SN19387Q4__00207.sed,8.663919589249648,9.226250783184643,8.908773371824058,9.153716163561237,9.923965805019744,9.602042285067991,8.559101483535686,7.9983090351801005,7.023752589042241,134.789512472463,4.0
2021_Sep_01_SR-3501_SN19387Q4__00543.sed,8.163780061502921,8.725607725116292,8.429963772396716,8.63002488163648,9.388148463104654,9.0323700888391,8.040517000899916,7.48523727209836,6.545014969928588,128.15405715501782,5.0
5140,8.62064092221083,9.17989174900038,8.864281563687102,9.109944895294083,9.87693458963572,9.553973040375567,8.515257657336626,7.95330023911035,6.978929659855623,134.20191042316725,9.0
aug_6.0_c02a678f,7.21882186961081,7.814924174099723,7.610976680890415,7.806771760933261,8.547162905278695,8.063487748329688,7.054964315810449,6.526349176721861,5.633764056896747,117.96244610782355,6.0
2000,8.445985514143866,8.97562584818787,8.654435195377093,8.881220281037756,9.623545506101241,9.3053679717362,8.345067948068523,7.7572319912486005,6.792293470915077,131.00783347115004,7.0
2021_Aug_31_SR-3501_SN19387Q4__00723.sed,8.311995494091134,8.850833262105743,8.545947531191704,8.772687200189427,9.51638548229473,9.189957280096435,8.183660392278657,7.63936215641684,6.70097110019447,129.57231517997073,3.0
2305,8.484899518771904,9.034545343843755,8.729249887987613,8.970344548406501,9.721782591143196,9.401884811145521,8.37678574249112,7.812354637038046,6.8482457639370695,132.45435758107357,7.0
2021_Sep_01_SR-3501_SN19387Q4__00992.sed,6.0139038016954185,6.631351204679386,6.395476152176727,6.462300733743056,7.181079131752874,6.568158484951084,5.664512246781354,5.310850823329633,4.650306776230451,98.4432615290977,6.0
aug_0.0_e692a2f3,8.690082800225897,9.250666644263084,8.93133197932481,9.179395119823,9.950257252464247,9.63320651665926,8.58877394339095,8.023762172401161,7.044963203087563,135.13553656269983,0.0
730,8.01806225511235,8.418978672009267,8.034075368678348,8.180830597245613,8.845534823116598,8.697709304294435,8.03970987770857,7.489542478090737,6.544016010605003,119.83572652647706,9.0
aug_6.0_310e0989,7.85083625885302,8.433679682789286,8.182755635382119,8.444621100610064,9.238383368670583,8.80032478981095,7.72289094208382,7.17830810388242,6.19412802061567,126.13609768742465,6.0
3077,6.419777897906533,6.848927257750239,6.640490144268349,6.802671312947148,7.356308016773154,7.0406923085268165,6.226100449262936,5.766436284063892,5.020609510162075,102.58429083084798,8.0
4913,8.283910397330777,8.785802679179302,8.451706632469339,8.662228877573387,9.39211356952349,9.074347427869835,8.172502787314047,7.583499987968811,6.643858337171964,127.85452573458133,2.0
512,3.948537115919331,4.330276666043136,4.155078049164693,4.220533988320325,4.5839139068174495,4.401368613826371,3.8362206622193478,3.604929569653776,3.2095982485642454,63.928975249569994,8.0
2021_Sep_01_SR-3501_SN19387Q4__00528.sed,8.132047833980105,8.67715442840915,8.37538348737422,8.573129883003647,9.317937473080182,8.984534261429316,8.00790111616935,7.452498804931238,6.518375929429788,127.3393312367512,5.0
aug_0.0_159e95d2,8.690243255094389,9.25142667499901,8.932995239299537,9.182765322491719,9.954410208382098,9.635905527292373,8.589385992892671,8.023933279066673,7.043719955950467,135.18977967909228,0.0
2021_Aug_30_SR-3501_SN19387Q4__00055.sed,8.1885728716494,8.739933419578447,8.46292232488818,8.696545570460191,9.432722966395549,9.08957455804682,8.07698052903493,7.506471059168583,6.5482048561076756,129.23565884699227,1.0
aug_0.0_a02b1afc,8.689628597093945,9.250841446165904,8.932138377117624,9.181047889558515,9.952410253722437,9.633996465361639,8.58829813987371,8.023119989032258,7.043951201940884,135.1628677540071,0.0
aug_4.0_d2c03be4,8.674866008777496,9.236220175131445,8.919347291446678,9.167636190007425,9.938664640660773,9.618474970932585,8.573132151458752,8.008219704567534,7.029186460908057,135.00137314810874,4.0
3048,8.671715660202466,9.225880817727266,8.904822693846242,9.151402112537497,9.917981563080108,9.602449341104704,8.572001194149124,8.00338671583786,7.0246197968035515,134.71510637948805,9.0
2009,8.512860504390225,9.061473710885963,8.742508849303563,8.97105113806786,9.73214578141555,9.397186302385682,8.408779975714026,7.824235758709896,6.852944906505131,132.36906524920343,7.0
1287,8.629731052569978,9.18628807459972,8.869018782494384,9.114815425205292,9.880278012180552,9.562608513162704,8.524836515810913,7.96228135165677,6.988462846716403,134.26650815203277,9.0
4885,7.511788074044242,7.8630290747099885,7.488486977314267,7.581123482092135,8.220840842060502,7.93732643574667,7.390525006887151,6.758199032165992,5.887530913372091,112.45341784380946,8.0
